,iid,pid,match,int_corr,samerace,age,mn_sat,tuition,imprace,imprelig,goal,date,go_out,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,field_cd_1.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_10.0,field_cd_11.0,field_cd_12.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,field_cd_16.0,field_cd_17.0,field_cd_18.0,field_cd_19.0,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,career_c_1.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,career_c_18.0,pid_f,age_f,mn_sat_f,tuition_f,imprace_f,imprelig_f,goal_f,date_f,go_out_f,exphappy_f,attr1_1_f,sinc1_1_f,intel1_1_f,fun1_1_f,amb1_1_f,shar1_1_f,attr2_1_f,sinc2_1_f,intel2_1_f,fun2_1_f,amb2_1_f,shar2_1_f,attr3_1_f,sinc3_1_f,fun3_1_f,intel3_1_f,amb3_1_f,field_cd_1.0_f,field_cd_2.0_f,field_cd_3.0_f,field_cd_4.0_f,field_cd_5.0_f,field_cd_6.0_f,field_cd_7.0_f,field_cd_8.0_f,field_cd_9.0_f,field_cd_10.0_f,field_cd_11.0_f,field_cd_12.0_f,field_cd_13.0_f,field_cd_14.0_f,field_cd_15.0_f,field_cd_16.0_f,field_cd_17.0_f,field_cd_18.0_f,field_cd_19.0_f,race_1.0_f,race_2.0_f,race_3.0_f,race_4.0_f,race_6.0_f,career_c_1.0_f,career_c_2.0_f,career_c_3.0_f,career_c_4.0_f,career_c_5.0_f,career_c_6.0_f,career_c_7.0_f,career_c_8.0_f,career_c_9.0_f,career_c_10.0_f,career_c_11.0_f,career_c_12.0_f,career_c_13.0_f,career_c_14.0_f,career_c_15.0_f,career_c_16.0_f,career_c_17.0_f,career_c_18.0_f
1944,172,145.0,0,-0.25,1,27.0,0.0,21009.030042918454,5.0,7.0,1.0,3.0,1.0,5.0,17.778222177782222,17.778222177782222,22.21777822217778,19.99800019998,15.558444155584441,6.669333066693331,17.389999999999997,17.389999999999997,19.57,17.389999999999997,17.389999999999997,10.869999999999997,5.0,6.0,9.0,8.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,24.0,0.0,21009.030042918454,9.0,7.0,2.0,7.0,1.0,5.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,22.22,13.33,17.78,20.0,8.89,17.78,5.0,5.0,7.0,9.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,173,145.0,0,-0.5,1,22.0,0.0,21009.030042918454,5.0,7.0,1.0,4.0,1.0,3.0,18.36816318368163,18.36816318368163,20.40795920407959,20.40795920407959,16.32836716328367,6.11938806119388,14.580000000000002,18.75,18.75,20.83,16.67,10.42,7.0,9.0,9.0,9.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,24.0,0.0,21009.030042918454,9.0,7.0,2.0,7.0,1.0,5.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,22.22,13.33,17.78,20.0,8.89,17.78,5.0,5.0,7.0,9.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,158,146.0,0,0.26,1,23.0,0.0,21009.030042918454,3.0,4.0,4.0,6.0,2.0,7.0,19.048095190480954,19.048095190480954,19.048095190480954,19.048095190480954,9.519048095190481,14.288571142885711,15.216956608678265,19.56608678264347,19.56608678264347,19.56608678264347,8.698260347930413,17.386522695460908,7.0,9.0,7.0,9.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,159,146.0,0,0.68,1,28.0,0.0,21009.030042918454,7.0,2.0,1.0,6.0,2.0,6.0,15.913182636527305,20.454090818163632,20.454090818163632,20.454090818163632,11.362272454490897,11.362272454490897,14.81,18.52,18.52,16.67,14.81,16.67,5.0,9.0,8.0,9.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,160,146.0,0,-0.04,0,29.0,0.0,21009.030042918454,3.0,4.0,2.0,5.0,2.0,6.0,16.0,18.0,18.0,18.0,14.000000000000002,16.0,14.2871425714857,20.405918816236753,16.326734653069384,16.326734653069384,18.366326734653068,14.2871425714857,8.0,8.0,9.0,8.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,161,146.0,0,-0.15,1,22.0,0.0,21009.030042918454,6.0,2.0,2.0,4.0,2.0,7.0,16.67,18.75,18.75,18.75,18.75,8.33,14.549999999999999,18.179999999999996,18.179999999999996,16.359999999999996,18.179999999999996,14.549999999999999,8.0,7.0,9.0,9.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,162,146.0,0,0.3,0,27.0,0.0,21009.030042918454,1.0,1.0,2.0,6.0,2.0,4.0,15.218478152184783,15.218478152184783,19.568043195680435,17.38826117388261,13.038696130386962,19.568043195680435,13.04,19.57,19.57,17.39,17.39,13.04,7.0,8.0,7.0,9.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,163,146.0,0,0.64,1,26.0,0.0,21009.030042918454,1.0,1.0,4.0,3.0,3.0,2.0,12.0,20.0,20.0,20.0,16.0,12.0,14.287142571485703,14.287142571485703,14.287142571485703,23.805238952209557,14.287142571485703,19.04619076184763,7.0,8.0,8.0,9.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,164,146.0,1,0.32,1,27.0,0.0,21009.030042918454,1.0,1.0,1.0,6.0,2.0,5.0,20.512051205120514,23.082308230823077,20.512051205120514,17.951795179517948,2.56025602560256,15.38153815381538,21.87343796860942,15.62531240627812,15.62531240627812,15.62531240627812,15.62531240627812,15.62531240627812,7.0,9.0,6.0,9.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,165,146.0,0,0.82,1,30.0,0.0,21009.030042918454,4.0,7.0,3.0,6.0,3.0,6.0,16.67,12.5,20.83,18.75,12.5,18.75,9.09090909090909,20.45204520452045,18.18181818181818,20.45204520452045,13.641364136413642,18.18181818181818,8.0,6.0,7.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,166,146.0,0,0.24,0,26.0,0.0,21009.030042918454,1.0,9.0,5.0,5.0,2.0,6.0,27.779999999999998,19.44,19.44,27.779999999999998,2.78,2.78,21.73782621737826,15.218478152184781,15.218478152184781,15.218478152184781,17.38826117388261,15.218478152184781,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,167,146.0,0,0.04,1,23.0,0.0,21009.030042918454,1.0,1.0,2.0,6.0,2.0,3.0,18.6018601860186,13.95139513951395,18.6018601860186,16.28162816281628,16.28162816281628,16.28162816281628,13.639999999999999,18.18,20.45,13.639999999999999,15.909999999999998,18.18,6.0,7.0,7.0,7.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,168,146.0,0,0.13,0,23.0,0.0,21009.030042918454,1.0,1.0,1.0,4.0,2.0,5.0,11.10888911108889,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,169,146.0,0,0.01,1,28.0,0.0,21009.030042918454,2.0,3.0,2.0,6.0,2.0,6.0,17.778222177782222,19.99800019998,17.778222177782222,15.558444155584441,15.558444155584441,13.32866713328667,19.99800019998,15.558444155584441,17.778222177782222,17.778222177782222,15.558444155584441,13.32866713328667,7.0,9.0,7.0,8.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,170,146.0,0,0.74,0,28.0,0.0,21009.030042918454,2.0,1.0,1.0,5.0,3.0,6.0,16.281628162816283,20.932093209320932,18.601860186018605,18.601860186018605,13.95139513951395,11.631163116311633,17.778222177782222,15.558444155584441,15.558444155584441,17.778222177782222,19.99800019998,13.32866713328667,7.0,8.0,6.0,9.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,171,146.0,0,0.55,1,29.0,0.0,21009.030042918454,1.0,1.0,1.0,4.0,2.0,8.0,19.56608678264347,10.867826434713056,19.56608678264347,19.56608678264347,19.56608678264347,10.867826434713056,15.216956608678265,15.216956608678265,19.56608678264347,19.56608678264347,19.56608678264347,10.867826434713056,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,172,146.0,0,-0.29,1,27.0,0.0,21009.030042918454,5.0,7.0,1.0,3.0,1.0,5.0,17.778222177782222,17.778222177782222,22.21777822217778,19.99800019998,15.558444155584441,6.669333066693331,17.389999999999997,17.389999999999997,19.57,17.389999999999997,17.389999999999997,10.869999999999997,5.0,6.0,9.0,8.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,173,146.0,0,-0.21,1,22.0,0.0,21009.030042918454,5.0,7.0,1.0,4.0,1.0,3.0,18.36816318368163,18.36816318368163,20.40795920407959,20.40795920407959,16.32836716328367,6.11938806119388,14.580000000000002,18.75,18.75,20.83,16.67,10.42,7.0,9.0,9.0,9.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,36.0,0.0,21009.030042918454,1.0,7.0,4.0,7.0,1.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,20.0,13.33,15.560000000000002,20.0,13.33,17.78,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,158,147.0,0,-0.15,0,23.0,0.0,21009.030042918454,3.0,4.0,4.0,6.0,2.0,7.0,19.048095190480954,19.048095190480954,19.048095190480954,19.048095190480954,9.519048095190481,14.288571142885711,15.216956608678265,19.56608678264347,19.56608678264347,19.56608678264347,8.698260347930413,17.386522695460908,7.0,9.0,7.0,9.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,159,147.0,0,0.55,0,28.0,0.0,21009.030042918454,7.0,2.0,1.0,6.0,2.0,6.0,15.913182636527305,20.454090818163632,20.454090818163632,20.454090818163632,11.362272454490897,11.362272454490897,14.81,18.52,18.52,16.67,14.81,16.67,5.0,9.0,8.0,9.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,160,147.0,1,0.25,0,29.0,0.0,21009.030042918454,3.0,4.0,2.0,5.0,2.0,6.0,16.0,18.0,18.0,18.0,14.000000000000002,16.0,14.2871425714857,20.405918816236753,16.326734653069384,16.326734653069384,18.366326734653068,14.2871425714857,8.0,8.0,9.0,8.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,161,147.0,0,0.17,0,22.0,0.0,21009.030042918454,6.0,2.0,2.0,4.0,2.0,7.0,16.67,18.75,18.75,18.75,18.75,8.33,14.549999999999999,18.179999999999996,18.179999999999996,16.359999999999996,18.179999999999996,14.549999999999999,8.0,7.0,9.0,9.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,162,147.0,0,0.11,1,27.0,0.0,21009.030042918454,1.0,1.0,2.0,6.0,2.0,4.0,15.218478152184783,15.218478152184783,19.568043195680435,17.38826117388261,13.038696130386962,19.568043195680435,13.04,19.57,19.57,17.39,17.39,13.04,7.0,8.0,7.0,9.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,163,147.0,0,0.51,0,26.0,0.0,21009.030042918454,1.0,1.0,4.0,3.0,3.0,2.0,12.0,20.0,20.0,20.0,16.0,12.0,14.287142571485703,14.287142571485703,14.287142571485703,23.805238952209557,14.287142571485703,19.04619076184763,7.0,8.0,8.0,9.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,164,147.0,0,0.5,0,27.0,0.0,21009.030042918454,1.0,1.0,1.0,6.0,2.0,5.0,20.512051205120514,23.082308230823077,20.512051205120514,17.951795179517948,2.56025602560256,15.38153815381538,21.87343796860942,15.62531240627812,15.62531240627812,15.62531240627812,15.62531240627812,15.62531240627812,7.0,9.0,6.0,9.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,165,147.0,1,0.66,0,30.0,0.0,21009.030042918454,4.0,7.0,3.0,6.0,3.0,6.0,16.67,12.5,20.83,18.75,12.5,18.75,9.09090909090909,20.45204520452045,18.18181818181818,20.45204520452045,13.641364136413642,18.18181818181818,8.0,6.0,7.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,166,147.0,1,0.19,0,26.0,0.0,21009.030042918454,1.0,9.0,5.0,5.0,2.0,6.0,27.779999999999998,19.44,19.44,27.779999999999998,2.78,2.78,21.73782621737826,15.218478152184781,15.218478152184781,15.218478152184781,17.38826117388261,15.218478152184781,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,167,147.0,0,0.36,0,23.0,0.0,21009.030042918454,1.0,1.0,2.0,6.0,2.0,3.0,18.6018601860186,13.95139513951395,18.6018601860186,16.28162816281628,16.28162816281628,16.28162816281628,13.639999999999999,18.18,20.45,13.639999999999999,15.909999999999998,18.18,6.0,7.0,7.0,7.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,26.0,0.0,21009.030042918454,3.0,3.0,5.0,5.0,1.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
